pays,code_pays,année,produit,code_produit,dispo_int,dispo_kcal,dispo_kg,pertes,autres_utilisations
Bulgarie,27,2013,Aliments pour enfants,2680,1000.0,2.0,0.16,,
Bulgarie,27,2013,Viande de Bovins,2731,28000.0,12.0,3.84,,
Bulgarie,27,2013,Viande d'Ovins/Caprins,2732,12000.0,10.0,1.63,,
Bulgarie,27,2013,Viande de Suides,2733,190000.0,123.0,26.26,,0.0
Bulgarie,27,2013,Viande de Volailles,2734,151000.0,79.0,20.68,,
Bulgarie,27,2013,"Viande, Autre",2735,8000.0,4.0,1.31,,
Bulgarie,27,2013,Abats Comestible,2736,36000.0,15.0,4.64,,5000.0
Bulgarie,27,2013,Graisses Animales Crue,2737,57000.0,117.0,5.91,,14000.0
Bulgarie,27,2013,"Beurre, Ghee",2740,5000.0,15.0,0.75,,0.0
Bulgarie,27,2013,Crème,2743,0.0,0.0,0.01,,
Bulgarie,27,2013,Oeufs,2744,71000.0,32.0,8.36,6000.0,
Bulgarie,27,2013,Miel,2745,0.0,0.0,0.0,,
Bulgarie,27,2013,Poissons Eau Douce,2761,19000.0,4.0,2.6,,0.0
Bulgarie,27,2013,Perciform,2762,6000.0,1.0,0.81,,0.0
Bulgarie,27,2013,Poissons Pelagiques,2763,27000.0,8.0,2.7,,0.0
Bulgarie,27,2013,"Poissons Marins, Autres",2764,1000.0,0.0,0.13,,0.0
Bulgarie,27,2013,Crustacés,2765,2000.0,0.0,0.32,,0.0
Bulgarie,27,2013,Cephalopodes,2766,1000.0,0.0,0.1,,0.0
Bulgarie,27,2013,"Mollusques, Autres",2767,2000.0,0.0,0.29,,0.0
Bulgarie,27,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.02,,0.0
Bulgarie,27,2013,Plantes Aquatiques,2775,0.0,0.0,0.0,,0.0
Bulgarie,27,2013,Huiles de Poissons,2781,0.0,0.0,0.0,,0.0
Bulgarie,27,2013,Huiles de Foie de Poisso,2782,0.0,0.0,0.0,,0.0
Bulgarie,27,2013,Riz (Eq Blanchi),2805,24000.0,26.0,2.24,1000.0,1000.0
Bulgarie,27,2013,Lait - Excl Beurre,2848,1421000.0,260.0,155.71,19000.0,26000.0
Bulgarie,27,2013,Miscellanees,2899,,4.0,,,
Myanmar,28,2013,Blé,2511,393000.0,47.0,6.22,19000.0,
Myanmar,28,2013,Orge,2513,43000.0,0.0,0.0,,
Myanmar,28,2013,Maïs,2514,1325000.0,35.0,3.87,85000.0,0.0
Myanmar,28,2013,Avoine,2516,0.0,,,,
Myanmar,28,2013,Millet,2517,185000.0,4.0,0.44,9000.0,
Myanmar,28,2013,Sorgho,2518,215000.0,14.0,1.46,11000.0,
Myanmar,28,2013,"Céréales, Autres",2520,15000.0,2.0,0.25,1000.0,
Myanmar,28,2013,Pommes de Terre,2531,620000.0,18.0,9.98,62000.0,
Myanmar,28,2013,Manioc,2532,633000.0,30.0,10.7,63000.0,
Myanmar,28,2013,Patates douces,2533,52000.0,2.0,0.87,5000.0,
Myanmar,28,2013,Racines nda,2534,0.0,0.0,0.0,,
Myanmar,28,2013,"Sucre, canne",2536,9650000.0,1.0,1.81,483000.0,600000.0
Myanmar,28,2013,Sucre non centrifugé,2541,787000.0,145.0,14.77,,
Myanmar,28,2013,Sucre Eq Brut,2542,31000.0,6.0,0.58,,0.0
Myanmar,28,2013,Edulcorants Autres,2543,481000.0,12.0,1.52,,
Myanmar,28,2013,Haricots,2546,2330000.0,24.0,2.54,185000.0,
Myanmar,28,2013,Pois,2547,68000.0,11.0,1.2,2000.0,
Myanmar,28,2013,Légumineuses Autres,2549,1415000.0,97.0,10.21,15000.0,320000.0
Myanmar,28,2013,Noix,2551,117000.0,15.0,2.17,4000.0,
Myanmar,28,2013,Soja,2555,200000.0,4.0,0.38,4000.0,
Myanmar,28,2013,Arachides Decortiquees,2556,962000.0,35.0,2.33,29000.0,169000.0
Myanmar,28,2013,Graines de tournesol,2557,362000.0,2.0,0.34,,
Myanmar,28,2013,Graines Colza/Moutarde,2558,91000.0,,,1000.0,
Myanmar,28,2013,Graines de coton,2559,280000.0,,,8000.0,
Myanmar,28,2013,Coco (Incl Coprah),2560,425000.0,32.0,7.74,13000.0,
Myanmar,28,2013,Sésame,2561,857000.0,21.0,1.34,,
Myanmar,28,2013,"Plantes Oleiferes, Autre",2570,1000.0,,,,1000.0
Myanmar,28,2013,Huile de Soja,2571,34000.0,16.0,0.64,,
Myanmar,28,2013,Huile d'Arachide,2572,225000.0,102.0,4.22,,
Myanmar,28,2013,Huile de Tournesol,2573,124000.0,23.0,0.93,,75000.0
Myanmar,28,2013,Huile de Colza&Moutarde,2574,22000.0,0.0,0.0,,22000.0
Myanmar,28,2013,Huile Graines de Coton,2575,42000.0,19.0,0.79,,
Myanmar,28,2013,Huile de Palmistes,2576,2000.0,1.0,0.03,,
Myanmar,28,2013,Huile de Palme,2577,607000.0,7.0,0.29,,592000.0
Myanmar,28,2013,Huile de Coco,2578,0.0,0.0,0.0,,0.0
Myanmar,28,2013,Huile de Sésame,2579,328000.0,26.0,1.08,,270000.0
Myanmar,28,2013,Huile d'Olive,2580,0.0,0.0,0.0,,
Myanmar,28,2013,Huile de Son de Riz,2581,29000.0,,,,29000.0
Myanmar,28,2013,Huil Plantes Oleif Autr,2586,16000.0,1.0,0.04,,14000.0
Myanmar,28,2013,Tomates,2601,0.0,,,,
Myanmar,28,2013,Oignons,2602,1136000.0,21.0,20.26,57000.0,
Myanmar,28,2013,"Légumes, Autres",2605,3609000.0,46.0,61.18,351000.0,
Myanmar,28,2013,Bananes plantains,2616,1000000.0,31.0,15.96,150000.0,
Myanmar,28,2013,Pommes,2617,5000.0,0.0,0.09,,
Myanmar,28,2013,Dattes,2619,0.0,0.0,0.0,,
Myanmar,28,2013,Raisin,2620,0.0,0.0,0.0,,
Myanmar,28,2013,"Fruits, Autres",2625,1304000.0,30.0,23.26,65000.0,
Myanmar,28,2013,Café,2630,58000.0,1.0,1.09,,
Myanmar,28,2013,Feve de Cacao,2633,1000.0,0.0,0.01,,
Myanmar,28,2013,Thé,2635,32000.0,1.0,0.61,,
Myanmar,28,2013,Poivre,2640,0.0,0.0,0.0,,
Myanmar,28,2013,Piments,2641,126000.0,18.0,2.29,4000.0,
Myanmar,28,2013,Girofles,2642,0.0,0.0,0.0,,
Myanmar,28,2013,"Épices, Autres",2645,2000.0,1.0,0.06,,
Myanmar,28,2013,Vin,2655,4000.0,0.0,0.07,,
Myanmar,28,2013,Bière,2656,157000.0,4.0,2.95,,
Myanmar,28,2013,Boissons Fermentés,2657,0.0,0.0,0.0,,
Myanmar,28,2013,Boissons Alcooliques,2658,26000.0,4.0,0.48,,
Myanmar,28,2013,"Alcool, non Comestible",2659,1040000.0,,,,1040000.0
Myanmar,28,2013,Aliments pour enfants,2680,1000.0,0.0,0.02,,
Myanmar,28,2013,Viande de Bovins,2731,263000.0,26.0,4.94,0.0,
Myanmar,28,2013,Viande d'Ovins/Caprins,2732,48000.0,4.0,0.89,,
Myanmar,28,2013,Viande de Suides,2733,621000.0,111.0,11.31,19000.0,
Myanmar,28,2013,Viande de Volailles,2734,1197000.0,83.0,21.87,33000.0,
Myanmar,28,2013,"Viande, Autre",2735,1000.0,0.0,0.02,,
Myanmar,28,2013,Abats Comestible,2736,82000.0,5.0,1.53,,
Myanmar,28,2013,Graisses Animales Crue,2737,48000.0,18.0,0.89,,0.0
Myanmar,28,2013,"Beurre, Ghee",2740,31000.0,12.0,0.58,,
Myanmar,28,2013,Crème,2743,0.0,0.0,0.0,,
Myanmar,28,2013,Oeufs,2744,425000.0,25.0,6.45,21000.0,
Myanmar,28,2013,Miel,2745,0.0,0.0,0.01,,
Myanmar,28,2013,Poissons Eau Douce,2761,1914000.0,49.0,25.77,,541000.0
Myanmar,28,2013,Perciform,2762,1000.0,0.0,0.01,,0.0
Myanmar,28,2013,Poissons Pelagiques,2763,15000.0,1.0,0.29,,0.0
Myanmar,28,2013,"Poissons Marins, Autres",2764,1673000.0,45.0,28.19,,110000.0
Myanmar,28,2013,Crustacés,2765,7000.0,0.0,0.13,,0.0
Myanmar,28,2013,Cephalopodes,2766,0.0,0.0,0.0,,0.0
Myanmar,28,2013,"Mollusques, Autres",2767,0.0,0.0,0.0,,0.0
Myanmar,28,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.01,,0.0
Myanmar,28,2013,Plantes Aquatiques,2775,0.0,0.0,0.0,,0.0
Myanmar,28,2013,Huiles de Poissons,2781,0.0,0.0,0.0,,0.0
Myanmar,28,2013,Huiles de Foie de Poisso,2782,0.0,0.0,0.0,,0.0
Myanmar,28,2013,Riz (Eq Blanchi),2805,19596000.0,1234.0,132.8,576000.0,757000.0
Myanmar,28,2013,Lait - Excl Beurre,2848,1801000.0,50.0,31.48,123000.0,2000.0
Myanmar,28,2013,Miscellanees,2899,,2.0,,,
Cameroun,32,2013,Blé,2511,532000.0,172.0,22.6,29000.0,
Cameroun,32,2013,Orge,2513,135000.0,3.0,0.47,1000.0,
Cameroun,32,2013,Maïs,2514,1686000.0,325.0,42.01,192000.0,2000.0
Cameroun,32,2013,Seigle,2515,0.0,0.0,0.0,,
Cameroun,32,2013,Avoine,2516,0.0,0.0,0.0,,
Cameroun,32,2013,Millet,2517,98000.0,34.0,3.97,6000.0,
Cameroun,32,2013,Sorgho,2518,1183000.0,238.0,28.19,142000.0,
Cameroun,32,2013,"Céréales, Autres",2520,0.0,0.0,0.0,,
Cameroun,32,2013,Pommes de Terre,2531,220000.0,12.0,6.4,22000.0,
Cameroun,32,2013,Manioc,2532,4596000.0,289.0,97.74,1471000.0,
Cameroun,32,2013,Patates douces,2533,349000.0,34.0,13.0,38000.0,
Cameroun,32,2013,Racines nda,2534,1592000.0,57.0,24.23,656000.0,
Cameroun,32,2013,Ignames,2535,557000.0,41.0,15.01,111000.0,
Cameroun,32,2013,"Sucre, canne",2536,1200000.0,7.0,8.75,24000.0,
Cameroun,32,2013,Sucre Eq Brut,2542,213000.0,92.0,9.57,,
Cameroun,32,2013,Edulcorants Autres,2543,4000.0,2.0,0.16,,
Cameroun,32,2013,Haricots,2546,348000.0,118.0,12.7,49000.0,
Cameroun,32,2013,Pois,2547,5000.0,2.0,0.21,,
Cameroun,32,2013,Légumineuses Autres,2549,209000.0,81.0,8.56,12000.0,
Cameroun,32,2013,Noix,2551,45000.0,19.0,2.04,,
Cameroun,32,2013,Soja,2555,14000.0,6.0,0.64,,
Cameroun,32,2013,Arachides Decortiquees,2556,445000.0,104.0,7.25,82000.0,
Cameroun,32,2013,Graines de tournesol,2557,0.0,0.0,0.0,,
Cameroun,32,2013,Graines Colza/Moutarde,2558,0.0,0.0,,,0.0
Cameroun,32,2013,Graines de coton,2559,180000.0,,,,26000.0
Cameroun,32,2013,Coco (Incl Coprah),2560,6000.0,0.0,0.02,,
Cameroun,32,2013,Sésame,2561,49000.0,19.0,1.24,6000.0,15000.0
Cameroun,32,2013,Palmistes,2562,62000.0,1.0,0.0,4000.0,
Cameroun,32,2013,Olives,2563,0.0,0.0,0.0,,
Cameroun,32,2013,"Plantes Oleiferes, Autre",2570,44000.0,15.0,1.35,4000.0,1000.0
Cameroun,32,2013,Huile de Soja,2571,1000.0,1.0,0.05,,
Cameroun,32,2013,Huile d'Arachide,2572,59000.0,64.0,2.64,,
Cameroun,32,2013,Huile de Tournesol,2573,0.0,0.0,0.01,,
Cameroun,32,2013,Huile de Colza&Moutarde,2574,0.0,,,,0.0
Cameroun,32,2013,Huile Graines de Coton,2575,23000.0,25.0,1.02,,
Cameroun,32,2013,Huile de Palmistes,2576,29000.0,9.0,0.38,,21000.0
Cameroun,32,2013,Huile de Palme,2577,321000.0,126.0,5.21,10000.0,195000.0
Cameroun,32,2013,Huile de Coco,2578,1000.0,1.0,0.04,,
Cameroun,32,2013,Huile de Sésame,2579,,0.0,,,
Cameroun,32,2013,Huile d'Olive,2580,0.0,0.0,0.01,,
Cameroun,32,2013,Huile de Germe de Maïs,2582,1000.0,1.0,0.04,,
Cameroun,32,2013,Huil Plantes Oleif Autr,2586,10000.0,8.0,0.35,,1000.0
Cameroun,32,2013,Tomates,2601,917000.0,21.0,37.25,88000.0,
Cameroun,32,2013,Oignons,2602,214000.0,9.0,8.64,21000.0,
Cameroun,32,2013,"Légumes, Autres",2605,1368000.0,35.0,61.15,7000.0,
Cameroun,32,2013,"Oranges, Mandarines",2611,2000.0,0.0,0.08,,
Cameroun,32,2013,Citrons & Limes,2612,0.0,0.0,0.0,,
Cameroun,32,2013,Pamplemousse,2613,0.0,0.0,0.01,,
Cameroun,32,2013,"Agrumes, Autres",2614,0.0,0.0,0.0,,
Cameroun,32,2013,Bananes,2615,1345000.0,80.0,48.96,160000.0,95000.0
Cameroun,32,2013,Bananes plantains,2616,3692000.0,114.0,46.88,628000.0,175000.0
Cameroun,32,2013,Pommes,2617,8000.0,0.0,0.34,,
Cameroun,32,2013,Ananas,2618,167000.0,6.0,6.72,17000.0,
Cameroun,32,2013,Dattes,2619,1000.0,0.0,0.03,,
Cameroun,32,2013,Raisin,2620,2000.0,0.0,0.09,,
Cameroun,32,2013,"Fruits, Autres",2625,231000.0,13.0,9.13,29000.0,
Cameroun,32,2013,Café,2630,16000.0,1.0,0.67,1000.0,0.0
Cameroun,32,2013,Feve de Cacao,2633,66000.0,5.0,0.51,55000.0,
Cameroun,32,2013,Thé,2635,13000.0,1.0,0.6,,
Cameroun,32,2013,Poivre,2640,0.0,0.0,0.01,,
Cameroun,32,2013,Piments,2641,25000.0,9.0,1.08,1000.0,
Cameroun,32,2013,Girofles,2642,0.0,0.0,0.0,,
Cameroun,32,2013,"Épices, Autres",2645,49000.0,10.0,1.08,,25000.0
Cameroun,32,2013,Vin,2655,10000.0,1.0,0.47,,
Cameroun,32,2013,Bière,2656,757000.0,40.0,34.0,,
Cameroun,32,2013,Boissons Fermentés,2657,1296000.0,47.0,41.96,66000.0,295000.0
Cameroun,32,2013,Boissons Alcooliques,2658,0.0,0.0,0.01,,
Cameroun,32,2013,"Alcool, non Comestible",2659,24000.0,,,,24000.0
Cameroun,32,2013,Aliments pour enfants,2680,4000.0,2.0,0.16,,
Cameroun,32,2013,Viande de Bovins,2731,93000.0,22.0,4.17,,
Cameroun,32,2013,Viande d'Ovins/Caprins,2732,31000.0,7.0,1.4,,
Cameroun,32,2013,Viande de Suides,2733,33000.0,12.0,1.47,,
Cameroun,32,2013,Viande de Volailles,2734,73000.0,11.0,3.29,,
Cameroun,32,2013,"Viande, Autre",2735,67000.0,9.0,3.01,,
Cameroun,32,2013,Abats Comestible,2736,26000.0,4.0,1.19,,
Cameroun,32,2013,Graisses Animales Crue,2737,9000.0,7.0,0.32,,2000.0
Cameroun,32,2013,"Beurre, Ghee",2740,0.0,0.0,0.01,,
Cameroun,32,2013,Crème,2743,0.0,0.0,0.01,,
Cameroun,32,2013,Oeufs,2744,16000.0,1.0,0.4,2000.0,
Cameroun,32,2013,Miel,2745,4000.0,2.0,0.2,,
Cameroun,32,2013,Poissons Eau Douce,2761,87000.0,7.0,3.92,,0.0
Cameroun,32,2013,Perciform,2762,55000.0,2.0,2.47,,0.0
Cameroun,32,2013,Poissons Pelagiques,2763,176000.0,13.0,6.48,,0.0
Cameroun,32,2013,"Poissons Marins, Autres",2764,41000.0,3.0,1.84,,0.0
Cameroun,32,2013,Crustacés,2765,14000.0,1.0,0.64,,0.0
Cameroun,32,2013,Cephalopodes,2766,0.0,0.0,0.0,,0.0
Cameroun,32,2013,"Mollusques, Autres",2767,0.0,0.0,0.0,,0.0
Cameroun,32,2013,Animaux Aquatiques Autre,2769,0.0,0.0,0.0,,0.0
Cameroun,32,2013,Plantes Aquatiques,2775,0.0,0.0,0.0,,0.0
Cameroun,32,2013,Huiles de Poissons,2781,0.0,0.0,0.0,,0.0
Cameroun,32,2013,Huiles de Foie de Poisso,2782,0.0,0.0,0.0,,0.0
Cameroun,32,2013,Riz (Eq Blanchi),2805,721000.0,239.0,23.85,34000.0,150000.0
Cameroun,32,2013,Lait - Excl Beurre,2848,352000.0,28.0,15.27,13000.0,
Cameroun,32,2013,Miscellanees,2899,,1.0,,,
Canada,33,2013,Blé,2511,8381000.0,637.0,84.96,21000.0,664000.0
Canada,33,2013,Orge,2513,8405000.0,3.0,0.46,0.0,0.0
Canada,33,2013,Maïs,2514,13283000.0,113.0,18.95,452000.0,249000.0
Canada,33,2013,Seigle,2515,68000.0,11.0,1.14,0.0,
Canada,33,2013,Avoine,2516,2224000.0,5.0,0.73,0.0,
Canada,33,2013,Millet,2517,5000.0,,,,
Canada,33,2013,Sorgho,2518,1000.0,,,,
Canada,33,2013,"Céréales, Autres",2520,-94000.0,5.0,0.48,5000.0,
Canada,33,2013,Pommes de Terre,2531,3022000.0,115.0,71.07,403000.0,0.0
Canada,33,2013,Manioc,2532,46000.0,1.0,0.36,,25000.0
Canada,33,2013,Patates douces,2533,50000.0,3.0,1.4,1000.0,
Canada,33,2013,Racines nda,2534,7000.0,1.0,0.21,,
Canada,33,2013,Ignames,2535,16000.0,1.0,0.45,,
Canada,33,2013,"Sucre, canne",2536,1000.0,,,,1000.0
Canada,33,2013,"Sucre, betterave",2537,535000.0,,,,
Canada,33,2013,Sucre Eq Brut,2542,1136000.0,333.0,32.29,,
Canada,33,2013,Edulcorants Autres,2543,539000.0,95.0,15.18,,5000.0
Canada,33,2013,Haricots,2546,47000.0,9.0,0.94,5000.0,
Canada,33,2013,Pois,2547,499000.0,14.0,1.5,80000.0,
Canada,33,2013,Légumineuses Autres,2549,474000.0,92.0,9.66,45000.0,
Canada,33,2013,Noix,2551,181000.0,43.0,5.14,,
Canada,33,2013,Soja,2555,2306000.0,8.0,0.94,32000.0,
Canada,33,2013,Arachides Decortiquees,2556,101000.0,45.0,2.87,,
Canada,33,2013,Graines de tournesol,2557,57000.0,,,,
Canada,33,2013,Graines Colza/Moutarde,2558,8098000.0,16.0,1.0,541000.0,
Canada,33,2013,Graines de coton,2559,10000.0,,,,10000.0
Canada,33,2013,Coco (Incl Coprah),2560,48000.0,5.0,1.35,,0.0
Canada,33,2013,Sésame,2561,6000.0,3.0,0.18,,
Canada,33,2013,Palmistes,2562,0.0,,,,0.0
Canada,33,2013,Olives,2563,25000.0,2.0,0.72,,
Canada,33,2013,"Plantes Oleiferes, Autre",2570,21000.0,1.0,0.05,22000.0,41000.0
Canada,33,2013,Huile de Soja,2571,244000.0,113.0,5.58,,48000.0
Canada,33,2013,Huile d'Arachide,2572,2000.0,1.0,0.06,,0.0
Canada,33,2013,Huile de Tournesol,2573,39000.0,13.0,0.57,,18000.0
Canada,33,2013,Huile de Colza&Moutarde,2574,638000.0,351.0,15.21,,103000.0
Canada,33,2013,Huile Graines de Coton,2575,14000.0,6.0,0.31,,3000.0
Canada,33,2013,Huile de Palmistes,2576,5000.0,0.0,0.0,,5000.0
Canada,33,2013,Huile de Palme,2577,73000.0,15.0,0.77,,82000.0
Canada,33,2013,Huile de Coco,2578,16000.0,5.0,0.26,,7000.0
Canada,33,2013,Huile de Sésame,2579,2000.0,1.0,0.04,,0.0
Canada,33,2013,Huile d'Olive,2580,37000.0,25.0,1.04,,0.0
Canada,33,2013,Huile de Germe de Maïs,2582,58000.0,38.0,1.6,,2000.0
Canada,33,2013,Huil Plantes Oleif Autr,2586,38000.0,,,,53000.0
Canada,33,2013,Tomates,2601,694000.0,11.0,18.6,40000.0,
Canada,33,2013,Oignons,2602,330000.0,8.0,8.87,18000.0,
Canada,33,2013,"Légumes, Autres",2605,3027000.0,61.0,81.0,164000.0,
Canada,33,2013,"Oranges, Mandarines",2611,1544000.0,19.0,43.44,16000.0,
Canada,33,2013,Citrons & Limes,2612,183000.0,2.0,5.11,3000.0,
Canada,33,2013,Pamplemousse,2613,73000.0,1.0,2.03,2000.0,
Canada,33,2013,"Agrumes, Autres",2614,45000.0,1.0,1.28,0.0,
Canada,33,2013,Bananes,2615,542000.0,25.0,15.11,11000.0,
Canada,33,2013,Bananes plantains,2616,15000.0,1.0,0.43,,
Canada,33,2013,Pommes,2617,765000.0,27.0,21.33,14000.0,
Canada,33,2013,Ananas,2618,180000.0,5.0,4.94,6000.0,
Canada,33,2013,Dattes,2619,10000.0,2.0,0.27,0.0,
Canada,33,2013,Raisin,2620,429000.0,14.0,8.84,19000.0,
Canada,33,2013,"Fruits, Autres",2625,1192000.0,40.0,32.87,36000.0,
Canada,33,2013,Café,2630,265000.0,10.0,7.53,,
Canada,33,2013,Feve de Cacao,2633,77000.0,7.0,2.19,,
Canada,33,2013,Thé,2635,-34000.0,0.0,0.45,,
Canada,33,2013,Poivre,2640,5000.0,1.0,0.15,,
Canada,33,2013,Piments,2641,6000.0,2.0,0.17,,
Canada,33,2013,Girofles,2642,0.0,0.0,0.01,,
Canada,33,2013,"Épices, Autres",2645,26000.0,7.0,0.75,,
Canada,33,2013,Vin,2655,403000.0,21.0,11.45,1000.0,
Canada,33,2013,Bière,2656,2026000.0,66.0,57.59,,
Canada,33,2013,Boissons Fermentés,2657,551000.0,17.0,15.66,,
Canada,33,2013,Boissons Alcooliques,2658,2000.0,0.0,0.06,,
Canada,33,2013,"Alcool, non Comestible",2659,1061000.0,,,,1061000.0
Canada,33,2013,Aliments pour enfants,2680,25000.0,7.0,0.71,,
Canada,33,2013,Viande de Bovins,2731,1064000.0,95.0,30.25,,
Canada,33,2013,Viande d'Ovins/Caprins,2732,36000.0,7.0,0.97,,
Canada,33,2013,Viande de Suides,2733,961000.0,106.0,22.81,158000.0,
Canada,33,2013,Viande de Volailles,2734,1290000.0,145.0,36.68,,
Canada,33,2013,"Viande, Autre",2735,15000.0,0.0,0.05,,
Canada,33,2013,Abats Comestible,2736,33000.0,3.0,0.86,,
Canada,33,2013,Graisses Animales Crue,2737,542000.0,124.0,5.46,,229000.0
Canada,33,2013,"Beurre, Ghee",2740,95000.0,53.0,2.7,,
Canada,33,2013,Crème,2743,344000.0,52.0,9.77,,
Canada,33,2013,Oeufs,2744,505000.0,49.0,12.95,9000.0,
Canada,33,2013,Miel,2745,28000.0,7.0,0.79,,
Canada,33,2013,Poissons Eau Douce,2761,179000.0,10.0,5.08,,0.0
Canada,33,2013,Perciform,2762,169000.0,8.0,4.81,,0.0
Canada,33,2013,Poissons Pelagiques,2763,388000.0,12.0,4.52,,0.0
Canada,33,2013,"Poissons Marins, Autres",2764,5000.0,0.0,0.15,,0.0
Canada,33,2013,Crustacés,2765,171000.0,5.0,4.49,,0.0
Canada,33,2013,Cephalopodes,2766,16000.0,0.0,0.06,,0.0
Canada,33,2013,"Mollusques, Autres",2767,128000.0,2.0,3.41,,0.0
Canada,33,2013,Viande de Anim Aquatiq,2768,0.0,0.0,0.0,,0.0
Canada,33,2013,Animaux Aquatiques Autre,2769,4000.0,0.0,0.09,,1000.0
Canada,33,2013,Plantes Aquatiques,2775,11000.0,0.0,0.0,,11000.0
Canada,33,2013,Huiles de Poissons,2781,35000.0,0.0,0.0,,0.0
Canada,33,2013,Huiles de Foie de Poisso,2782,1000.0,0.0,0.0,,0.0
Canada,33,2013,Riz (Eq Blanchi),2805,496000.0,135.0,12.65,14000.0,37000.0
Canada,33,2013,Lait - Excl Beurre,2848,8940000.0,193.0,187.77,,1795000.0
Canada,33,2013,Miscellanees,2899,,9.0,,,
Cabo Verde,35,2013,Blé,2511,30000.0,323.0,38.64,1000.0,10000.0
Cabo Verde,35,2013,Orge,2513,2000.0,0.0,0.0,,
Cabo Verde,35,2013,Maïs,2514,28000.0,338.0,38.83,1000.0,0.0
Cabo Verde,35,2013,Seigle,2515,0.0,0.0,0.0,,
Cabo Verde,35,2013,Avoine,2516,0.0,0.0,0.06,,
Cabo Verde,35,2013,"Céréales, Autres",2520,1000.0,11.0,1.84,,
Cabo Verde,35,2013,Pommes de Terre,2531,17000.0,57.0,31.34,1000.0,0.0
Cabo Verde,35,2013,Manioc,2532,4000.0,22.0,7.46,0.0,0.0
Cabo Verde,35,2013,Patates douces,2533,9000.0,42.0,15.9,1000.0,
Cabo Verde,35,2013,Racines nda,2534,0.0,0.0,0.2,,
Cabo Verde,35,2013,"Sucre, canne",2536,28000.0,,,,
Cabo Verde,35,2013,Sucre Eq Brut,2542,17000.0,179.0,17.91,,8000.0
Cabo Verde,35,2013,Edulcorants Autres,2543,1000.0,6.0,1.35,,
Cabo Verde,35,2013,Haricots,2546,3000.0,54.0,5.77,,
Cabo Verde,35,2013,Pois,2547,0.0,0.0,0.04,,
Cabo Verde,35,2013,Légumineuses Autres,2549,6000.0,74.0,7.95,0.0,
Cabo Verde,35,2013,Noix,2551,0.0,3.0,0.35,,
Cabo Verde,35,2013,Soja,2555,0.0,0.0,0.01,,
Cabo Verde,35,2013,Arachides Decortiquees,2556,0.0,8.0,0.55,0.0,
Cabo Verde,35,2013,Graines Colza/Moutarde,2558,0.0,0.0,0.0,,
Cabo Verde,35,2013,Coco (Incl Coprah),2560,6000.0,16.0,6.17,3000.0,
Cabo Verde,35,2013,Sésame,2561,,0.0,,,
Cabo Verde,35,2013,Olives,2563,0.0,1.0,0.33,,
Cabo Verde,35,2013,"Plantes Oleiferes, Autre",2570,0.0,0.0,0.0,,0.0
Cabo Verde,35,2013,Huile de Soja,2571,6000.0,113.0,4.66,,4000.0
Cabo Verde,35,2013,Huile d'Arachide,2572,0.0,0.0,0.0,,
Cabo Verde,35,2013,Huile de Tournesol,2573,0.0,1.0,0.02,,
Cabo Verde,35,2013,Huile de Colza&Moutarde,2574,0.0,0.0,0.0,,
Cabo Verde,35,2013,Huile Graines de Coton,2575,0.0,0.0,0.0,,
Cabo Verde,35,2013,Huile de Palme,2577,0.0,1.0,0.05,,0.0
Cabo Verde,35,2013,Huile d'Olive,2580,1000.0,51.0,2.12,,
Cabo Verde,35,2013,Huile de Germe de Maïs,2582,0.0,0.0,0.0,,
Cabo Verde,35,2013,Huil Plantes Oleif Autr,2586,1000.0,65.0,2.72,,0.0
Cabo Verde,35,2013,Tomates,2601,20000.0,21.0,36.83,2000.0,
Cabo Verde,35,2013,Oignons,2602,8000.0,16.0,15.17,1000.0,
Cabo Verde,35,2013,"Légumes, Autres",2605,35000.0,49.0,68.84,1000.0,
Cabo Verde,35,2013,"Oranges, Mandarines",2611,7000.0,7.0,13.14,,
Cabo Verde,35,2013,Citrons & Limes,2612,0.0,0.0,0.68,,
Cabo Verde,35,2013,Pamplemousse,2613,0.0,0.0,0.1,,
Cabo Verde,35,2013,"Agrumes, Autres",2614,0.0,0.0,0.4,,
Cabo Verde,35,2013,Bananes,2615,10000.0,30.0,18.1,1000.0,
Cabo Verde,35,2013,Pommes,2617,5000.0,7.0,10.08,,
Cabo Verde,35,2013,Ananas,2618,1000.0,2.0,2.04,,
Cabo Verde,35,2013,Dattes,2619,0.0,0.0,0.03,,
Cabo Verde,35,2013,Raisin,2620,1000.0,2.0,1.7,,
Cabo Verde,35,2013,"Fruits, Autres",2625,18000.0,31.0,33.9,1000.0,
Cabo Verde,35,2013,Café,2630,1000.0,3.0,2.18,,
Cabo Verde,35,2013,Feve de Cacao,2633,0.0,6.0,0.4,,
Cabo Verde,35,2013,Thé,2635,0.0,0.0,0.07,,
Cabo Verde,35,2013,Poivre,2640,0.0,0.0,0.04,,
Cabo Verde,35,2013,Piments,2641,1000.0,25.0,2.88,,
Cabo Verde,35,2013,Girofles,2642,0.0,0.0,0.0,,
Cabo Verde,35,2013,"Épices, Autres",2645,0.0,1.0,0.12,,
Cabo Verde,35,2013,Vin,2655,4000.0,14.0,7.14,,
Cabo Verde,35,2013,Bière,2656,16000.0,39.0,32.74,,
Cabo Verde,35,2013,Boissons Fermentés,2657,0.0,0.0,0.01,,
Cabo Verde,35,2013,Boissons Alcooliques,2658,0.0,7.0,0.84,,
